YF_Ticker,Years
CONTROLPR.BO,"[2021, 2022, 2023, 2024]"
BEMHY.BO,"[2021, 2022, 2023, 2024]"
ANSALBU.BO,"[2021, 2022, 2023, 2024]"
WEIZMANIND.BO,"[2021, 2022, 2023, 2024]"
BNRSEC.BO,"[2021, 2022, 2023, 2024]"
RISHITECH.BO,"[2021, 2022, 2023, 2024]"
SINCLAIR.BO,"[2021, 2022, 2023, 2024]"
SAFARI.BO,"[2021, 2022, 2023, 2024, 2025]"
ZBINTXPP.BO,"[2021, 2022, 2023, 2024]"
JJFINCOR.BO,"[2021, 2022, 2023, 2024]"
COSMOFE.BO,"[2021, 2022, 2023, 2024]"
CROPSTER.BO,"[2021, 2022, 2023, 2024]"
ADORMUL.BO,"[2021, 2022, 2023, 2024]"
EIHAHOTELS.BO,"[2021, 2022, 2023, 2024]"
MEDICAPQ.BO,"[2021, 2022, 2023, 2024]"
OTCO.BO,"[2021, 2022, 2023, 2024]"
MORGANITE.BO,"[2021, 2022, 2023, 2024]"
BAPACK.BO,"[2021, 2022, 2023, 2024]"
ABAN.BO,"[2021, 2022, 2023, 2024]"
KOKUYOCMLN.BO,"[2021, 2022, 2023, 2024]"
SRMENERGY.BO,"[2021, 2022, 2023, 2024]"
BHARATSE.BO,"[2021, 2022, 2023, 2024]"
CONTPTR.BO,"[2021, 2022, 2023, 2024]"
MACPLASQ.BO,"[2021, 2022, 2023, 2024]"
PEARLPOLY.BO,"[2021, 2022, 2023, 2024]"
VENKEYS.BO,"[2021, 2022, 2023, 2024]"
ADVANIHOTR.BO,"[2021, 2022, 2023, 2024]"
GVFILM.BO,"[2021, 2022, 2023, 2024]"
SUPERHOUSE.BO,"[2021, 2022, 2023, 2024]"
RAMAVISION.BO,"[2021, 2022, 2023, 2024]"
TCPLPACK.BO,"[2021, 2022, 2023, 2024]"
SHRIGANG.BO,"[2021, 2022, 2023, 2024, 2025]"
BALMLAWRIE.BO,"[2021, 2022, 2023, 2024]"
KOVAI.BO,"[2021, 2022, 2023, 2024]"
ELDEHSG.BO,"[2021, 2022, 2023, 2024]"
DCMSHRIRAM.BO,"[2021, 2022, 2023, 2024, 2025]"
DCMSRIND.BO,"[2021, 2022, 2023, 2024]"
MAWANASUG.BO,"[2021, 2022, 2023, 2024]"
MINID.BO,"[2021, 2022, 2023, 2024]"
MAHAPEXLTD.BO,"[2021, 2022, 2023, 2024]"
NILKAMAL.BO,"[2021, 2022, 2023, 2024]"
NAHARPOLY.BO,"[2021, 2022, 2023, 2024]"
3MINDIA.BO,"[2021, 2022, 2023, 2024]"
JCHAC.BO,"[2021, 2022, 2023, 2024]"
JMFINANCIL.BO,"[2021, 2022, 2023, 2024]"
ADCINDIA.BO,"[2021, 2022, 2023, 2024]"
TNTELE.BO,"[2021, 2022, 2023, 2024]"
RIIL.BO,"[2021, 2022, 2023, 2024, 2025]"
SHARP.BO,"[2021, 2022, 2023, 2024]"
INDBNK.BO,"[2021, 2022, 2023, 2024, 2025]"
JAIMATAG.BO,"[2021, 2022, 2023, 2024]"
LOTUSCHO.BO,"[2021, 2022, 2023, 2024, 2025]"
PACIFICI.BO,"[2021, 2022, 2023, 2024]"
CMMHOSP.BO,"[2021, 2022, 2023, 2024]"
UNIOFFICE.BO,"[2021, 2022, 2023, 2024]"
APMIN.BO,"[2021, 2022, 2023, 2024]"
PRECWIRE.BO,"[2021, 2022, 2023, 2024]"
KRYPTONQ.BO,"[2021, 2022, 2023, 2024]"
SWISSMLTRY.BO,"[2021, 2022, 2023, 2024]"
MARBU.BO,"[2021, 2022, 2023, 2024]"
INDTONER.BO,"[2021, 2022, 2023, 2024]"
KUNSTOFF.BO,"[2021, 2022, 2023, 2024]"
SCI.BO,"[2021, 2022, 2023, 2024]"
SIKA.BO,"[2021, 2022, 2023, 2024]"
ITI.BO,"[2021, 2022, 2023, 2024]"
DREDGECORP.BO,"[2021, 2022, 2023, 2024]"
PHRMASI.BO,"[2021, 2022, 2023, 2024]"
NFL.BO,"[2021, 2022, 2023, 2024]"
IPRINGLTD.BO,"[2021, 2022, 2023, 2024]"
PIIND.BO,"[2021, 2022, 2023, 2024]"
PLASTIBLEN.BO,"[2021, 2022, 2023, 2024, 2025]"
YASHINNO.BO,"[2021, 2022, 2023, 2024]"
KKPLASTICK.BO,"[2021, 2022, 2023, 2024]"
WATERBASE.BO,"[2021, 2022, 2023, 2024]"
FLEXFO.BO,"[2021, 2022, 2023, 2024]"
GOLKUNDIA.BO,"[2021, 2022, 2023, 2024]"
APCOTEXIND.BO,"[2021, 2022, 2023, 2024]"
FORTISMLR.BO,"[2021, 2022, 2023, 2024]"
MASTEK.BO,"[2021, 2022, 2023, 2024, 2025]"
EIMCOELECO.BO,"[2021, 2022, 2023, 2024, 2025]"
SAYAJIHOTL.BO,"[2021, 2022, 2023, 2024]"
ASHIANA.BO,"[2021, 2022, 2023, 2024]"
SVAMSOF.BO,"[2021, 2022, 2023, 2024]"
ECOBOAR.BO,"[2021, 2022, 2023, 2024]"
DVL.BO,"[2021, 2022, 2023, 2024]"
TIHIL.BO,"[2021, 2022, 2023, 2024]"
MAHEPC.BO,"[2021, 2022, 2023, 2024, 2025]"
MITSHI.BO,"[2021, 2022, 2023, 2024]"
SHUKJEW.BO,"[2021, 2022, 2023, 2024]"
MAZDA.BO,"[2021, 2022, 2023, 2024]"
VHLTD.BO,"[2021, 2022, 2023, 2024]"
SOVERDIA.BO,"[2021, 2022, 2023, 2024]"
MENONBE.BO,"[2021, 2022, 2023, 2024]"
MUKATPIP.BO,"[2021, 2022, 2023, 2024]"
SIMPLEXINF.BO,"[2021, 2022, 2023, 2024]"
INNOVTEC.BO,"[2021, 2022, 2023, 2024]"
SUPTANERY.BO,"[2021, 2022, 2023, 2024]"
CONSTRONIC.BO,"[2021, 2022, 2023, 2024]"
AXTEL.BO,"[2021, 2022, 2023, 2024]"
PIFL.BO,"[2021, 2022, 2023, 2024]"
VRWODAR.BO,"[2021, 2022, 2023, 2024]"
POONAWALLA.BO,"[2021, 2022, 2023, 2024, 2025]"
HINFLUR.BO,"[2021, 2022, 2023, 2024]"
KINGFA.BO,"[2021, 2022, 2023, 2024]"
PATIDAR.BO,"[2021, 2022, 2023, 2024]"
RAMAPHO.BO,"[2021, 2022, 2023, 2024]"
VENLONENT.BO,"[2021, 2022, 2023, 2024]"
POLYPLEX.BO,"[2021, 2022, 2023, 2024]"
ALBERTDAVD.BO,"[2021, 2022, 2023, 2024]"
HARLETH.BO,"[2021, 2022, 2023, 2024]"
CARYSIL.BO,"[2021, 2022, 2023, 2024]"
KABRAEXTRU.BO,"[2021, 2022, 2023, 2024]"
VINYLINDIA.BO,"[2021, 2022, 2023, 2024]"
PCCOSMA.BO,"[2021, 2022, 2023, 2024]"
TCMLMTD.BO,"[2021, 2022, 2023, 2024]"
IOLCP.BO,"[2021, 2022, 2023, 2024]"
KESARPE.BO,"[2021, 2022, 2023, 2024]"
VINATIORGA.BO,"[2021, 2022, 2023, 2024]"
LACTOSE.BO,"[2021, 2022, 2023, 2024]"
TEEAI.BO,"[2021, 2022, 2023, 2024]"
AARTIIND.BO,"[2021, 2022, 2023, 2024, 2025]"
PNTKYOR.BO,"[2021, 2022, 2023, 2024]"
WANBURY.BO,"[2021, 2022, 2023, 2024]"
RESONANCE.BO,"[2021, 2022, 2023, 2024]"
GAEL.BO,"[2021, 2022, 2023, 2024]"
RCF.BO,"[2021, 2022, 2023, 2024]"
GUJINJEC.BO,"[2021, 2022, 2023, 2024]"
KOPRAN.BO,"[2021, 2022, 2023, 2024]"
AIMCOPEST.BO,"[2021, 2022, 2023, 2024]"
GUJTERC.BO,"[2021, 2022, 2023, 2024]"
JAYAGROGN.BO,"[2021, 2022, 2023, 2024]"
BCLIND.BO,"[2021, 2022, 2023, 2024]"
SHHARICH.BO,"[2021, 2022, 2023, 2024]"
INDOBORAX.BO,"[2021, 2022, 2023, 2024]"
AARTIDRUGS.BO,"[2021, 2022, 2023, 2024, 2025]"
BODALCHEM.BO,"[2021, 2022, 2023, 2024]"
ORCHPHARMA.BO,"[2021, 2022, 2023, 2024]"
VIMTALABS.BO,"[2021, 2022, 2023, 2024, 2025]"
BIOFILCHEM.BO,"[2021, 2022, 2023, 2024]"
ISHITADR.BO,"[2021, 2022, 2023, 2024]"
MARKSANS.BO,"[2021, 2022, 2023, 2024]"
UNIVSTAR.BO,"[2021, 2022, 2023, 2024]"
AAREYDRUGS.BO,"[2021, 2022, 2023, 2024]"
ASINPET.BO,"[2021, 2022, 2023, 2024]"
CAMEXLTD.BO,"[2021, 2022, 2023, 2024]"
EVEXIA.BO,"[2021, 2022, 2023, 2024]"
INDOEURO.BO,"[2021, 2022, 2023, 2024]"
SYNCOMF.BO,"[2021, 2022, 2023, 2024]"
RIDDHI.BO,"[2021, 2022, 2023, 2024]"
SVCIND.BO,"[2021, 2022, 2023, 2024]"
IPCALAB.BO,"[2021, 2022, 2023, 2024]"
KILITCH.BO,"[2021, 2022, 2023, 2024]"
CORALAB.BO,"[2021, 2022, 2023, 2024]"
KREBSBIO.BO,"[2021, 2022, 2023, 2024]"
KMCSHIL.BO,"[2021, 2022, 2023, 2024]"
LAFFANSQ.BO,"[2021, 2022, 2023, 2024]"
SUKHJITS.BO,"[2021, 2022, 2023, 2024]"
SHARMEH.BO,"[2021, 2022, 2023, 2024]"
NEULANDLAB.BO,"[2021, 2022, 2023, 2024]"
GAYATRIBI.BO,"[2021, 2022, 2023, 2024]"
PODDARMENT.BO,"[2021, 2022, 2023, 2024]"
PHARMAID.BO,"[2021, 2022, 2023, 2024]"
VIVIDIND.BO,"[2021, 2022, 2023, 2024]"
PRIYALT.BO,"[2021, 2022, 2023, 2024]"
TIRUSTA.BO,"[2021, 2022, 2023, 2024]"
HEMORGANIC.BO,"[2021, 2022, 2023, 2024]"
JAYSYNTH.BO,"[2021, 2022, 2023, 2024]"
AEONXDIGI.BO,"[2021, 2022, 2023, 2024]"
AKSHARCHEM.BO,"[2021, 2022, 2023, 2024]"
BANDARAM.BO,"[2021, 2022, 2023, 2024]"
BERLDRG.BO,"[2021, 2022, 2023, 2024]"
INDXTRA.BO,"[2021, 2022, 2023, 2024]"
GAGAN.BO,"[2021, 2022, 2023, 2024]"
PARKERAC.BO,"[2021, 2022, 2023, 2024]"
SHUKRAPHAR.BO,"[2021, 2022, 2023, 2024]"
ALUFLUOR.BO,"[2021, 2022, 2023, 2024]"
OXYGENTAPH.BO,"[2021, 2022, 2023, 2024]"
ARCHITORG.BO,"[2021, 2022, 2023, 2024]"
SIKOZY.BO,"[2021, 2022, 2023, 2024]"
INDOAMIN.BO,"[2021, 2022, 2023, 2024]"
INDSWFTLTD.BO,"[2021, 2022, 2023, 2024]"
NATCAPSUQ.BO,"[2021, 2022, 2023, 2024]"
WELCURE.BO,"[2021, 2022, 2023, 2024]"
SOTL.BO,"[2021, 2022, 2023, 2024]"
HESTERBIO.BO,"[2021, 2022, 2023, 2024]"
KABSON.BO,"[2021, 2022, 2023, 2024]"
BASANTGL.BO,"[2021, 2022, 2023, 2024]"
SANDUPHQ.BO,"[2021, 2022, 2023, 2024]"
NACLIND.BO,"[2021, 2022, 2023, 2024]"
VISTAPH.BO,"[2021, 2022, 2023, 2024]"
SUNPHARMA.BO,"[2021, 2022, 2023, 2024]"
TITANBIO.BO,"[2021, 2022, 2023, 2024]"
SDL.BO,"[2021, 2022, 2023, 2024]"
JENBURPH.BO,"[2021, 2022, 2023, 2024]"
HIKAL.BO,"[2021, 2022, 2023, 2024]"
CAPLIPOINT.BO,"[2021, 2022, 2023, 2024]"
FISCHER.BO,"[2021, 2022, 2023, 2024]"
LINKPH.BO,"[2021, 2022, 2023, 2024]"
DECIPHER.BO,"[2021, 2022, 2023, 2024]"
EMMESSA.BO,"[2021, 2022, 2023, 2024, 2025]"
NGLFINE.BO,"[2021, 2022, 2023, 2024]"
EVERESTO.BO,"[2021, 2022, 2023, 2024]"
AUROPHARMA.BO,"[2021, 2022, 2023, 2024]"
PHYTO.BO,"[2021, 2022, 2023, 2024]"
NATCOPHARM.BO,"[2021, 2022, 2023, 2024]"
DYNAMIND.BO,"[2021, 2022, 2023, 2024]"
PANAMAPET.BO,"[2021, 2022, 2023, 2024]"
BALPHARMA.BO,"[2021, 2022, 2023, 2024]"
BDH.BO,"[2021, 2022, 2023, 2024]"
JAUSPOL.BO,"[2021, 2022, 2023, 2024]"
GLOBUSCON.BO,"[2021, 2022, 2023, 2024]"
CUBEXTUB.BO,"[2021, 2022, 2023, 2024]"
POLYCHMP.BO,"[2021, 2022, 2023, 2024]"
STELLANT.BO,"[2021, 2022, 2023, 2024]"
GALXBRG.BO,"[2021, 2022, 2023, 2024]"
SCAGRO.BO,"[2021, 2022, 2023, 2024]"
UNRYLMA.BO,"[2021, 2022, 2023, 2024]"
SHERVANI.BO,"[2021, 2022, 2023, 2024]"
BNHOLDINGS.BO,"[2021, 2022, 2023, 2024]"
SUPERTEX.BO,"[2021, 2022, 2023, 2024]"
SHETR.BO,"[2021, 2022, 2023, 2024]"
TRABI.BO,"[2021, 2022, 2023, 2024]"
MPL.BO,"[2021, 2022, 2023, 2024]"
NIKHILAD.BO,"[2021, 2022, 2023, 2024]"
SPENTA.BO,"[2021, 2022, 2023, 2024]"
MULTIBASE.BO,"[2021, 2022, 2023, 2024]"
ANDREWYU.BO,"[2021, 2022, 2023, 2024]"
LUDLOWJUT.BO,"[2021, 2022, 2023, 2024]"
ASHRAM.BO,"[2021, 2022, 2023, 2024]"
ROYALCU.BO,"[2021, 2022, 2023, 2024]"
SURJIND.BO,"[2021, 2022, 2023, 2024]"
HITECHCORP.BO,"[2021, 2022, 2023, 2024]"
BLOOM.BO,"[2021, 2022, 2023, 2024]"
FILATEX.BO,"[2021, 2022, 2023, 2024, 2025]"
MORGAN.BO,"[2021, 2022, 2023, 2024]"
AMRAPLIN.BO,"[2021, 2022, 2023, 2024]"
PREMEXPLN.BO,"[2021, 2022, 2023, 2024]"
MIDEASTP.BO,"[2021, 2022, 2023, 2024, 2025]"
MOLDTECH.BO,"[2021, 2022, 2023, 2024]"
CRSTCHM.BO,"[2021, 2022, 2023, 2024]"
MPHASIS.BO,"[2021, 2022, 2023, 2024, 2025]"
MEDINOV.BO,"[2021, 2022, 2023, 2024]"
DIVSHKT.BO,"[2021, 2022, 2023, 2024]"
ORIENTLTD.BO,"[2021, 2022, 2023, 2024]"
SHREYASI.BO,"[2021, 2022, 2023, 2024]"
PANJON.BO,"[2021, 2022, 2023, 2024]"
DUROPACK.BO,"[2021, 2022, 2023, 2024]"
SWARNSAR.BO,"[2021, 2022, 2023, 2024]"
GANESHHOUC.BO,"[2021, 2022, 2023, 2024]"
NMDC.BO,"[2021, 2022, 2023, 2024]"
CINDHO.BO,"[2021, 2022, 2023, 2024]"
PATINTLOG.BO,"[2021, 2022, 2023, 2024]"
ALPHAGEO.BO,"[2021, 2022, 2023, 2024]"
HAMPTON.BO,"[2021, 2022, 2023, 2024]"
KKALPANAIND.BO,"[2021, 2022, 2023, 2024]"
OKPLA.BO,"[2021, 2022, 2023, 2024, 2025]"
KRITI.BO,"[2021, 2022, 2023, 2024]"
WELTI.BO,"[2021, 2022, 2023, 2024]"
ASMTEC.BO,"[2021, 2022, 2023, 2024]"
PERFEPA.BO,"[2021, 2022, 2023, 2024]"
AMBIT.BO,"[2021, 2022, 2023, 2024]"
VISIONCINE.BO,"[2021, 2022, 2023, 2024]"
AEIM.BO,"[2021, 2022, 2023, 2024]"
INDRANIB.BO,"[2021, 2022, 2023, 2024]"
EUROLED.BO,"[2021, 2022, 2023, 2024]"
WINSOMBR.BO,"[2021, 2022, 2023, 2024]"
ELEFLOR.BO,"[2021, 2022, 2023, 2024]"
SKYIND.BO,"[2021, 2022, 2023, 2024]"
PHOENXINTL.BO,"[2021, 2022, 2023, 2024]"
BHUDEVI.BO,"[2021, 2022, 2023, 2024]"
PRATIK.BO,"[2021, 2022, 2023, 2024]"
RISHIROOP.BO,"[2021, 2022, 2023, 2024]"
STRGRENWO.BO,"[2021, 2022, 2023, 2024]"
SYSTMTXC.BO,"[2021, 2022, 2023, 2024]"
SHAHISHIP.BO,"[2021, 2022, 2023, 2024]"
ALPINEHOU.BO,"[2021, 2022, 2023, 2024]"
SANGHIIND.BO,"[2021, 2022, 2023, 2024, 2025]"
IIRM.BO,"[2021, 2022, 2023, 2024, 2025]"
SFPIL.BO,"[2021, 2022, 2023, 2024]"
SGLRES.BO,"[2021, 2022, 2023, 2024]"
CHOKSILA.BO,"[2021, 2022, 2023, 2024]"
CCHHL.BO,"[2021, 2022, 2023, 2024]"
LONTE.BO,"[2021, 2022, 2023, 2024]"
MIDWEST.BO,"[2021, 2022, 2023, 2024]"
TPLPLASTEH.BO,"[2021, 2022, 2023, 2024]"
WIMPLAST.BO,"[2021, 2022, 2023, 2024]"
PHOTOQUP.BO,"[2021, 2022, 2023, 2024]"
LIBERTSHOE.BO,"[2021, 2022, 2023, 2024]"
LIPPISYS.BO,"[2021, 2022, 2023, 2024]"
ELECTHERM.BO,"[2021, 2022, 2023, 2024]"
BLUEDART.BO,"[2021, 2022, 2023, 2024]"
EXPOGAS.BO,"[2021, 2022, 2023, 2024]"
NATPLAS.BO,"[2021, 2022, 2023, 2024]"
MFLINDIA.BO,"[2021, 2022, 2023, 2024]"
AJWAFUN.BO,"[2021, 2022, 2023, 2024]"
TEXELIN.BO,"[2021, 2022, 2023, 2024]"
RAYALEMA.BO,"[2021, 2022, 2023, 2024]"
MIRZAINT.BO,"[2021, 2022, 2023, 2024]"
TFCILTD.BO,"[2021, 2022, 2023, 2024]"
ARENTERP.BO,"[2021, 2022, 2023, 2024]"
BIL.BO,"[2021, 2022, 2023, 2024]"
KAMATHOTEL.BO,"[2021, 2022, 2023, 2024]"
KEEPLEARN.BO,"[2021, 2022, 2023, 2024]"
ECOPLAST.BO,"[2021, 2022, 2023, 2024]"
ELEMARB.BO,"[2021, 2022, 2023, 2024]"
BITS.BO,"[2021, 2022, 2023, 2024]"
ADARSHPL.BO,"[2021, 2022, 2023, 2024]"
HPBL.BO,"[2021, 2022, 2023, 2024]"
NICCOPAR.BO,"[2021, 2022, 2023, 2024]"
NTCIND.BO,"[2021, 2022, 2023, 2024]"
SANDESH.BO,"[2021, 2022, 2023, 2024]"
GARNET.BO,"[2021, 2022, 2023, 2024]"
GOLDIAM.BO,"[2021, 2022, 2023, 2024]"
BRIGHTBR.BO,"[2021, 2022, 2023, 2024]"
SHAWGELTIN.BO,"[2021, 2022, 2023, 2024]"
PGFOILQ.BO,"[2021, 2022, 2023, 2024]"
GRATEXI.BO,"[2021, 2022, 2023, 2024]"
VELHO.BO,"[2021, 2022, 2023, 2024]"
HOWARHO.BO,"[2021, 2022, 2023, 2024]"
PRESSURS.BO,"[2021, 2022, 2023, 2024]"
VALIANT.BO,"[2021, 2022, 2023, 2024]"
DRAGARWQ.BO,"[2021, 2022, 2023, 2024]"
MHSGRMS.BO,"[2021, 2022, 2023, 2024]"
GREENPLY.BO,"[2021, 2022, 2023, 2024, 2025]"
SEAMECLTD.BO,"[2021, 2022, 2023, 2024]"
RAGHUNAT.BO,"[2021, 2022, 2023, 2024]"
CHEVIOT.BO,"[2021, 2022, 2023, 2024]"
DAICHI.BO,"[2021, 2022, 2023, 2024]"
CONFIPET.BO,"[2021, 2022, 2023, 2024]"
SHAKTIPR.BO,"[2021, 2022, 2023, 2024]"
ASHSI.BO,"[2021, 2022, 2023, 2024]"
BANARBEADS.BO,"[2021, 2022, 2023, 2024]"
BI.BO,"[2021, 2022, 2023, 2024]"
ISFL.BO,"[2021, 2022, 2023, 2024]"
RISHILASE.BO,"[2021, 2022, 2023, 2024]"
JAINCO.BO,"[2021, 2022, 2023, 2024]"
INTECCAP.BO,"[2021, 2022, 2023, 2024]"
RAJGASES.BO,"[2021, 2022, 2023, 2024]"
63MOONS.BO,"[2021, 2022, 2023, 2024]"
SARLAPOLY.BO,"[2021, 2022, 2023, 2024]"
MKTCREAT.BO,"[2021, 2022, 2023, 2024]"
HFIL.BO,"[2021, 2022, 2023, 2024]"
SONALAD.BO,"[2021, 2022, 2023, 2024]"
PADMAIND.BO,"[2021, 2022, 2023, 2024]"
21STCENMGM.BO,"[2021, 2022, 2023, 2024]"
HRYNSHP.BO,"[2021, 2022, 2023, 2024]"
ARUNIS.BO,"[2021, 2022, 2023, 2024]"
TYROON.BO,"[2021, 2022, 2023, 2024]"
LAOPALA.BO,"[2021, 2022, 2023, 2024]"
STYLAMIND.BO,"[2021, 2022, 2023, 2024]"
VENUSREM.BO,"[2021, 2022, 2023, 2024]"
LASTMILE.BO,"[2021, 2022, 2023, 2024]"
GUJCRAFT.BO,"[2021, 2022, 2023, 2024]"
HEERAISP.BO,"[2021, 2022, 2023, 2024, 2025]"
DHOOTIN.BO,"[2021, 2022, 2023, 2024]"
SHBAJRG.BO,"[2021, 2022, 2023, 2024]"
URJA.BO,"[2021, 2022, 2023, 2024]"
ASHAPURMIN.BO,"[2021, 2022, 2023, 2024]"
SHREEPAC.BO,"[2021, 2022, 2023, 2024]"
GUJALKALI.BO,"[2021, 2022, 2023, 2024]"
INDIACEM.BO,"[2021, 2022, 2023, 2024]"
JKTYRE.BO,"[2021, 2022, 2023, 2024]"
MANGCHEFER.BO,"[2021, 2022, 2023, 2024]"
SIL.BO,"[2021, 2022, 2023, 2024]"
JUBLPHARMA.BO,"[2021, 2022, 2023, 2024]"
THEINVEST.BO,"[2021, 2022, 2023, 2024]"
SAMYAKINT.BO,"[2021, 2022, 2023, 2024]"
AADIIND.BO,"[2021, 2022, 2023, 2024]"
SREEJAYA.BO,"[2021, 2022, 2023, 2024]"
ACKNIT.BO,"[2021, 2022, 2023, 2024]"
TITANSEC.BO,"[2021, 2022, 2023, 2024]"
REALECO.BO,"[2021, 2022, 2023, 2024]"
HRMNYCP.BO,"[2021, 2022, 2023, 2024]"
VIVANZA.BO,"[2021, 2022, 2023, 2024]"
YASHRAJC.BO,"[2021, 2022, 2023, 2024]"
LORDSHOTL.BO,"[2021, 2022, 2023, 2024]"
CSLFINANCE.BO,"[2021, 2022, 2023, 2024]"
SANGHVIMOV.BO,"[2021, 2022, 2023, 2024]"
SELAN.BO,"[2021, 2022, 2023, 2024]"
PURETROP.BO,"[2021, 2022, 2023, 2024]"
FAZE3Q.BO,"[2021, 2022, 2023, 2024]"
PRADHIN.BO,"[2021, 2022, 2023, 2024]"
ANUPAM.BO,"[2021, 2022, 2023, 2024]"
RAJPACK.BO,"[2021, 2022, 2023, 2024]"
PRIVISCL.BO,"[2021, 2022, 2023, 2024, 2025]"
NATRAJPR.BO,"[2021, 2022, 2023, 2024]"
SAMRATPH.BO,"[2021, 2022, 2023, 2024]"
NPRFIN.BO,"[2021, 2022, 2023, 2024]"
NILE.BO,"[2021, 2022, 2023, 2024]"
UDAICEMENT.BO,"[2021, 2022, 2023, 2024]"
AMCOIND.BO,"[2021, 2022, 2023, 2024]"
OPTIEMUS.BO,"[2021, 2022, 2023, 2024]"
KREONFIN.BO,"[2021, 2022, 2023, 2024]"
KISAN.BO,"[2021, 2022, 2023, 2024]"
KERALAYUR.BO,"[2021, 2022, 2023, 2024]"
MONGIPA.BO,"[2021, 2022, 2023, 2024]"
MOHITPPR.BO,"[2021, 2022, 2023, 2024]"
DAULAT.BO,"[2021, 2022, 2023, 2024]"
ODYSSEY.BO,"[2021, 2022, 2023, 2024]"
RSCINT.BO,"[2021, 2022, 2023, 2024]"
SURATRAML.BO,"[2021, 2022, 2023, 2024]"
ATHARVENT.BO,"[2021, 2022, 2023, 2024]"
FUNDVISER.BO,"[2021, 2022, 2023, 2024]"
THEMISMED.BO,"[2021, 2022, 2023, 2024]"
KALLAM.BO,"[2021, 2022, 2023, 2024]"
BRAWN.BO,"[2021, 2022, 2023, 2024]"
FORINTL.BO,"[2021, 2022, 2023, 2024]"
KINGSINFR.BO,"[2021, 2022, 2023, 2024]"
SWOJAS.BO,"[2021, 2022, 2023, 2024]"
AUROLAB.BO,"[2021, 2022, 2023, 2024]"
KJMCFIN.BO,"[2021, 2022, 2023, 2024]"
SUVEN.BO,"[2021, 2022, 2023, 2024]"
ARYAMAN.BO,"[2021, 2022, 2023, 2024]"
BRIDGESE.BO,"[2021, 2022, 2023, 2024, 2025]"
RISAINTL.BO,"[2021, 2022, 2023, 2024]"
RAJTUBE.BO,"[2021, 2022, 2023, 2024]"
KAYPOWR.BO,"[2021, 2022, 2023, 2024]"
INTSTOIL.BO,"[2021, 2022, 2023, 2024]"
GLOBALCA.BO,"[2021, 2022, 2023, 2024]"
SAINIK.BO,"[2021, 2022, 2023, 2024]"
ARIGATO.BO,"[2021, 2022, 2023, 2024]"
QUANTDIA.BO,"[2021, 2022, 2023, 2024]"
SPCAPIT.BO,"[2021, 2022, 2023, 2024]"
PAOS.BO,"[2021, 2022, 2023, 2024]"
SHRAJOI.BO,"[2021, 2022, 2023, 2024]"
KOTHARIPRO.BO,"[2021, 2022, 2023, 2024]"
PICCADIL.BO,"[2021, 2022, 2023, 2024]"
CLSEL.BO,"[2021, 2022, 2023, 2024]"
CHANDRAP.BO,"[2021, 2022, 2023, 2024]"
HINDTIN.BO,"[2021, 2022, 2023, 2024]"
GODAVARI.BO,"[2021, 2022, 2023, 2024]"
PREMCO.BO,"[2021, 2022, 2023, 2024]"
MUKESHB.BO,"[2021, 2022, 2023, 2024]"
GENUSPOWER.BO,"[2021, 2022, 2023, 2024]"
ASIANENE.BO,"[2021, 2022, 2023, 2024]"
KBSINDIA.BO,"[2021, 2022, 2023, 2024]"
PRABHHANS.BO,"[2021, 2022, 2023, 2024]"
UGARSUGAR.BO,"[2021, 2022, 2023, 2024]"
ORIENTBELL.BO,"[2021, 2022, 2023, 2024]"
NRBBEARING.BO,"[2021, 2022, 2023, 2024]"
VAMSHIRU.BO,"[2021, 2022, 2023, 2024]"
NILAINFRA.BO,"[2021, 2022, 2023, 2024]"
DBSTOCKBRO.BO,"[2021, 2022, 2023, 2024, 2025]"
VINYOFL.BO,"[2021, 2022, 2023, 2024]"
JINDCAP.BO,"[2021, 2022, 2023, 2024]"
EPIC.BO,"[2021, 2022, 2023, 2024]"
SUMEDHA.BO,"[2021, 2022, 2023, 2024]"
KUWERIN.BO,"[2021, 2022, 2023, 2024]"
CHOKSI.BO,"[2021, 2022, 2023, 2024]"
ASHISHPO.BO,"[2021, 2022, 2023, 2024]"
SHIVAAGRO.BO,"[2021, 2022, 2023, 2024]"
SIDDHA.BO,"[2021, 2022, 2023, 2024]"
KIRANSY-B.BO,"[2021, 2022, 2023, 2024]"
SUMERUIND.BO,"[2021, 2022, 2023, 2024, 2025]"
RUNGTAIR.BO,"[2021, 2022, 2023, 2024]"
GTTDATA.BO,"[2021, 2022, 2023, 2024]"
VALSONQ.BO,"[2021, 2022, 2023, 2024]"
SABOOSOD.BO,"[2021, 2022, 2023, 2024]"
GSLSEC.BO,"[2021, 2022, 2023, 2024]"
TINNARUBR.BO,"[2021, 2022, 2023, 2024]"
VIKRAMTH.BO,"[2021, 2022, 2023, 2024]"
STRATMONT.BO,"[2021, 2022, 2023, 2024]"
AKCAPIT.BO,"[2021, 2022, 2023, 2024]"
RELAXO.BO,"[2021, 2022, 2023, 2024]"
VIRAT.BO,"[2021, 2022, 2023, 2024]"
RRETAIL.BO,"[2021, 2022, 2023, 2024]"
TERAI.BO,"[2021, 2022, 2023, 2024]"
COSCO.BO,"[2021, 2022, 2023, 2024]"
SHILPAMED.BO,"[2021, 2022, 2023, 2024]"
PARACABLES.BO,"[2021, 2022, 2023, 2024]"
NCLRESE.BO,"[2021, 2022, 2023, 2024]"
POPEES.BO,"[2021, 2022, 2023, 2024]"
